"CTUID","CTNAME","Revenu médian du ménage","Zscore_revenu","Éduc - % postsec","Zscore_educ","% minorités visibles","Zscore_minvisible","Accès_bus","Zscore_bus","Accès_train","Zscore_train","Accès_métro","Zscore_métro","Accès_bixi","Zscore_bixi"
"4620325.01","0325.01","45888","-0.13614020946287","0.454697987","-1.2600841736492","0.471389646","1.1333123881247","108.313350371","0.080334927213781","0.39504238356","-0.29580905540415","5","-0.74901409601126","54","1.2735308644237"
"4620007.00","0007.00","45285","-0.16253197989198","0.527327935","-0.69196530944881","0.20229682","-0.45408112234284","129.879629086","0.5350462711815","0","-0.79770463162212","31","-0.075867911710708","32","0.3523772840132"
"4620274.00","0274.00","42779","-0.27221320160897","0.550695825","-0.50917928947864","0.297697368","0.10869200335264","128.085029535","0.49720827490487","0.270277256957","-0.45432132576871","10","-0.61956290672269","23","-0.024458271609282"
"4620195.03","0195.03","48993","-0.00024228710402897","0.563510393","-0.40894243102214","0.267137097","-0.071584730831015","104.181758741","-0.0067770686771195","0.00636469471642","-0.78961837998157","9","-0.64545314458041","28","0.18489481484765"
"4620515.01","0515.01","88325","1.7212189310016","0.668726823","0.41407122041023","0.297373358","0.10678065038581","18.0980259134","-1.8217981191364","0","-0.79770463162212","0","-0.87846528529983","60","1.524754568172"
"4620220.00","0220.00","25937","-1.0093445408578","0.434468524","-1.4183210973896","0.611206897","1.9581021091588","136.307852209","0.6705812892628","2.10964369707","1.882566860803","83","1.2704244568904","5","-0.77812938285424"
"4620060.00","0060.00","17374","-1.3841251879299","0.233333333","-2.9916210846298","0.720364742","2.602030293144","169.75521508","1.3757977767354","1.3772425388","0.95206189057671","148","2.9532899176418","1","-0.94561185201979"
"4620050.00","0050.00","24403","-1.0764838042712","0.648148148","0.25310272477328","0.368421053","0.52589494508158","161.969176829","1.2116340856285","0.932621028143","0.38717675779904","65","0.80440017545155","2","-0.9037412347284"
"4620290.09","0290.09","51821","0.12353205248721","0.437793427","-1.3923133668604","0.369501466","0.53226836131239","62.2115455777","-0.89169246304334","0.137687055873","-0.62277523892662","0","-0.87846528529983","60","1.524754568172"
"4620045.00","0045.00","29964","-0.83309303253605","0.607407407","-0.065575508393063","0.113074205","-0.98041027850529","160.913575203","1.1893773931134","0.9079798353","0.35587048233264","134","2.5908265876338","2","-0.9037412347284"
"4620415.03","0415.03","38274","-0.46938554950804","0.601147776","-0.11453898078924","0.434782609","0.91736544581849","96.1389267534","-0.17635509327366","0.307093253966","-0.40754713949949","9","-0.64545314458041","60","1.524754568172"
"4620156.00","0156.00","42485","-0.28508083097242","0.765578635","1.1716559763458","0.039577836","-1.4139694369852","138.468276033","0.71613245891673","0.132199958708","-0.62974651570096","31","-0.075867911710708","1","-0.94561185201979"
"4620147.00","0147.00","48712","-0.012540939658887","0.79245283","1.3818686717989","0.08778626","-1.1295852690941","138.435147967","0.71543397460179","0.407485231444","-0.2800005989741","35","0.027693039720146","2","-0.9037412347284"
"4620012.01","0012.01","38044","-0.47945206227536","0.537735849","-0.61055354414814","0.209643606","-0.41074202411213","98.8027754058","-0.12018952957737","0","-0.79770463162212","36","0.05358327757786","7","-0.69438814827147"
"4620095.00","0095.00","33361","-0.68441501570739","0.74137931","0.98236638696846","0.260053619","-0.11337056056079","209.457580455","2.2128970351164","5.52488004847","6.221574744108","98","1.6587780247561","4","-0.82000000014563"
"4620254.00","0254.00","36031","-0.56755593271283","0.479262673","-1.0679366932496","0.524296675","1.4454138876003","156.475660919","1.0958067778414","0.100893126649","-0.66952138839743","21","-0.33477029028784","12","-0.48503506181453"
"4620520.03","0520.03","59491","0.45922836955399","0.55226209","-0.49692780483161","0.548015365","1.5853317558782","21.816056173","-1.7434058031232","0.572235470625","-0.070687827314914","0","-0.87846528529983","60","1.524754568172"
"4620012.02","0012.02","34189","-0.64817556974503","0.521292217","-0.73917731151157","0.295541401","0.095973834401594","77.6582837809","-0.56600775957109","0","-0.79770463162212","24","-0.2570995767147","8","-0.65251753098008"
"4620310.00","0310.00","50597","0.069960697586337","0.550255537","-0.51262326714032","0.08797654","-1.1284627968169","67.3111900835","-0.78416968465241","0.269006897541","-0.45593529884509","29","-0.12764838742613","9","-0.61064691368869"
"4620006.00","0006.00","39234","-0.42736880056617","0.478021978","-1.0776415361364","0.189557321","-0.52923213376077","51.7850300064","-1.1115289480939","0","-0.79770463162212","9","-0.64545314458041","47","0.980436543384"
"4620152.00","0152.00","37744","-0.49258229631969","0.751851852","1.0642836790796","0.052117264","-1.3399986554966","139.543245791","0.73879751624277","0.171633675727","-0.57964655440741","31","-0.075867911710708","3","-0.86187061743701"
"4620077.00","0077.00","30060","-0.82889135764187","0.556521739","-0.46360839571166","0.544827586","1.5665268706918","115.69809531","0.23603760269372","2.20253214505","2.0005802767377","47","0.33837589401271","2","-0.9037412347284"
"4620277.00","0277.00","35768","-0.57906677122503","0.583201268","-0.25491839757367","0.348868176","0.41055143881965","145.053835511","0.85498481451287","0.30526048997","-0.40987563937729","14","-0.51600195529184","7","-0.69438814827147"
"4620522.02","0522.02","67726","0.81965329407092","0.597738288","-0.14120834381928","0.315862069","0.21584658237135","37.8318759644","-1.4057223743624","0.00237743811494","-0.79468413123462","0","-0.87846528529983","60","1.524754568172"
"4620242.00","0242.00","35591","-0.58681360931119","0.543520309","-0.56530690779901","0.372771475","0.55155832583107","111.394162469","0.14529190139122","0.294934548167","-0.42299459756224","52","0.46782708330128","4","-0.82000000014563"
"4620280.00","0280.00","44738","-0.18647277329948","0.6875","0.56091692646351","0.292134831","0.075878288967196","144.350574367","0.8401569981717","1.70638018675","1.3702264631581","17","-0.4383312417187","18","-0.23381135806621"
"4620521.04","0521.04","77003","1.2256838981685","0.709832134","0.73560115731621","0.238331678","-0.24150949570341","30.0075283549","-1.570693794059","0.402484938433","-0.28635339818364","0","-0.87846528529983","60","1.524754568172"
"4620165.00","0165.00","42569","-0.28140436544001","0.651832461","0.28192179699565","0.091880342","-1.1054340522269","170.099419206","1.3830551029901","0.838957021375","0.2681780057561","35","0.027693039720146","4","-0.82000000014563"
"4620290.03","0290.03","49214","0.0094303186419628","0.449927431","-1.2973999494546","0.340168878","0.35923379726044","54.032214051","-1.0641484940728","0.20211441761","-0.54092121720926","0","-0.87846528529983","60","1.524754568172"
"4620512.04","0512.04","56265","0.3180345861306","0.60261194","-0.10308614058229","0.421613394","0.83967951587492","23.0287731405","-1.7178364330231","0.411931335328","-0.27435188895297","0","-0.87846528529983","60","1.524754568172"
"4620512.03","0512.03","52791","0.16598647589722","0.64","0.18936707970443","0.346153846","0.39453945555233","34.6881369892","-1.4720061219383","0.818104249971","0.24168486437407","0","-0.87846528529983","60","1.524754568172"
"4620285.00","0285.00","46589","-0.10545922924595","0.636571429","0.16254844750122","0.409298086","0.7670308307011","88.941355811","-0.32811132344078","0.93801214329","0.39402609082194","5","-0.74901409601126","55","1.3154014817151"
"4620460.00","0460.00","119656","3.0924968071449","0.754651163","1.086180175355","0.072300469","-1.2209368093906","32.6607769054","-1.5147517268057","0.785047733632","0.19968704336507","0","-0.87846528529983","60","1.524754568172"
"4620304.00","0304.00","33415","-0.68205157357941","0.490234375","-0.98211492068563","0.293594306","0.084487812967252","75.3322757166","-0.61505016818384","0.3760404674","-0.31995071224215","46","0.312485656155","5","-0.77812938285424"
"4620287.02","0287.02","65380","0.71697486384424","0.680911681","0.50938242299299","0.31498829","0.21069211157106","85.2363484442","-0.40622905999754","0.59856205345","-0.037240288502167","2","-0.8266848095844","60","1.524754568172"
"4620511.02","0511.02","42843","-0.26941208501285","0.581545064","-0.26787339425582","0.581967213","1.7856155909574","30.0382202178","-1.5700466755453","0.962505816957","0.42514494533069","0","-0.87846528529983","60","1.524754568172"
"4620417.02","0417.02","37530","-0.50194852993798","0.480369515","-1.0592788621867","0.873563218","3.5057566028745","141.259041496","0.77497398327748","0.862216527148","0.29772886798836","21","-0.33477029028784","60","1.524754568172"
"4620238.00","0238.00","46306","-0.11784541669444","0.625615764","0.076852117987666","0.173819742","-0.62206898543912","136.624147806","0.67725018183827","0.567394392706","-0.076838346076412","49","0.39015636972814","3","-0.86187061743701"
"4620612.00","0612.00","39324","-0.42342973035287","0.384155456","-1.8118750490818","0.544696067","1.5657510328139","100.414098099","-0.086215809907267","0.467522758347","-0.20372379827202","1","-0.85257504744211","49","1.0641777779668"
"4620583.00","0583.00","53804","0.21032289952025","0.379699248","-1.8467319627561","0.149681529","-0.76446164317012","41.3435392519","-1.331681175409","0.0826121590755","-0.69274709059029","0","-0.87846528529983","60","1.524754568172"
"4620522.01","0522.01","77551","1.2496684590228","0.676100629","0.47174988334352","0.264784946","-0.085460200082803","47.4508542411","-1.2029123023237","0.0729598213835","-0.70501024459448","0","-0.87846528529983","60","1.524754568172"
"4620184.00","0184.00","42853","-0.26897441054471","0.613034623","-0.021558850656637","0.075731497","-1.2006969848573","135.522973191","0.65403261167946","0","-0.79770463162212","22","-0.30888005243013","4","-0.82000000014563"
"4620540.00","0540.00","37790","-0.49056899376623","0.519266055","-0.75502615741913","0.243369735","-0.21178971793734","37.9760829196","-1.4026818619367","0.00402230398182","-0.79259435318443","0","-0.87846528529983","60","1.524754568172"
"4620210.00","0210.00","39974","-0.39498088992348","0.731117825","0.90210000424698","0.185034014","-0.55591537271732","127.389362532","0.48254057622266","0.436142447353","-0.24359202488178","54","0.5196075590167","3","-0.86187061743701"
"4620199.00","0199.00","33996","-0.65662268698022","0.53258427","-0.65084972073798","0.210325048","-0.40672215994615","123.524730656","0.40105725786722","0","-0.79770463162212","18","-0.41244100386098","4","-0.82000000014563"
"4620119.00","0119.00","31050","-0.78556158529557","0.476938175","-1.0861191537904","0.912403101","3.7348752276182","98.5776762833","-0.12493560217851","0.894404653872","0.33862341267983","32","-0.049977673852994","9","-0.61064691368869"
"4620193.00","0193.00","41806","-0.31479892735943","0.546827795","-0.53943541482095","0.212276215","-0.39521211755788","129.105223924","0.51871842822621","0","-0.79770463162212","15","-0.49011171743412","40","0.68734222234429"
"4620515.03","0515.03","74771","1.1279949568787","0.602169982","-0.10654318115437","0.313583815","0.20240703562253","33.5979952179","-1.494991071567","0.12043856465","-0.64468919500202","0","-0.87846528529983","60","1.524754568172"
"4620102.00","0102.00","63251","0.62379396957629","0.773060029","1.230176203593","0.223039216","-0.33172057750264","100.391701361","-0.086688030959913","0.491984923583","-0.17264497476447","25","-0.23120933885699","7","-0.69438814827147"
"4620252.00","0252.00","29790","-0.84070856828177","0.461349693","-1.2080538505969","0.513972056","1.3845083872855","155.860047433","1.0828269569236","0.152863042086","-0.60349437018436","34","0.0018028018624327","7","-0.69438814827147"
"4620291.04","0291.04","81321","1.4146717335133","0.557037037","-0.45957768217618","0.30733945","0.16557118003569","37.1354255895","-1.4204065899455","0.21254197985","-0.52767315174391","0","-0.87846528529983","60","1.524754568172"
"4620188.02","0188.02","38770","-0.44767689588807","0.655021834","0.30686939803581","0.235867446","-0.25604613699272","153.565666629","1.034451389087","0","-0.79770463162212","82","1.2445342190327","4","-0.82000000014563"
"4620433.00","0433.00","59925","0.47822344147145","0.614740369","-0.0082163313953755","0.301428571","0.13070257686543","34.1542579545","-1.4832626236553","0.853575841159","0.28675100269126","0","-0.87846528529983","60","1.524754568172"
"4620169.00","0169.00","47473","-0.066768806261981","0.709944751","0.73648205898132","0.133333333","-0.86090055840992","160.531050365","1.1813120988878","0.7434699189","0.14686303725527","35","0.027693039720146","2","-0.9037412347284"
"4620214.00","0214.00","42515","-0.28376780756799","0.726666667","0.86728259218802","0.1875","-0.54136838448471","146.87895357","0.89346627422481","0.66568926765","0.048043856320989","167","3.4452044369383","3","-0.86187061743701"
"4620192.00","0192.00","63356","0.62838955149181","0.635514019","0.15427727858624","0.176","-0.60920752253136","121.764840086","0.36395107849821","0","-0.79770463162212","33","-0.024087435995281","31","0.31050666672181"
"4620603.01","0603.01","40053","-0.39152326162514","0.445969125","-1.3283622228804","0.34039548","0.36057053503084","87.9807067436","-0.34836600132431","0.0998465613636","-0.67085103430082","8","-0.67134338243812","31","0.31050666672181"
"4620099.00","0099.00","43297","-0.24954166415909","0.756989247","1.1044689069741","0.35154185","0.42632359008728","124.741207022","0.42670589250645","0.80349651669","0.22312595267898","16","-0.46422147957641","6","-0.73625876556285"
"4620010.00","0010.00","36998","-0.52523281164326","0.556420233","-0.46440238600103","0.155405405","-0.73069618107221","69.8575153235","-0.73048202776174","0","-0.79770463162212","13","-0.54189219314955","19","-0.19194074077483"
"4620143.00","0143.00","33288","-0.68761003932485","0.7617866","1.1419942916478","0.141891892","-0.81041314402023","175.622072191","1.4994967475715","0.958831016031","0.42047616444794","132","2.5390461119184","2","-0.9037412347284"
"4620326.03","0326.03","44712","-0.18761072691666","0.470588235","-1.1357890323995","0.487854251","1.2304380065142","77.2372574307","-0.57488483382554","0.384669609453","-0.30898751334706","6","-0.72312385815355","48","1.0223071606754"
"4620170.00","0170.00","44783","-0.18450323819283","0.637333333","0.16850813833164","0.144208038","-0.79675007026108","169.653924967","1.3736621387785","0.723132031952","0.12102404905144","41","0.18303446686643","2","-0.9037412347284"
"4620044.00","0044.00","37426","-0.50650034440668","0.694736842","0.6175242430134","0.213235294","-0.38955445732496","146.339412147","0.88209038463251","0.968890086471","0.43325606646555","135","2.6167168254915","2","-0.9037412347284"
"4620054.00","0054.00","47225","-0.077623133071963","0.839285714","1.7482002691355","0.122093023","-0.92720777073836","167.729486498","1.3330865710514","1.31683075665","0.87530960405168","126","2.3837046847721","3","-0.86187061743701"
"4620011.00","0011.00","49028","0.0012895735344765","0.630501535","0.11506911727924","0.209649123","-0.41070947902303","96.0727997855","-0.17774933856019","0","-0.79770463162212","41","0.18303446686643","18","-0.23381135806621"
"4620317.04","0317.04","69279","0.88762413897375","0.839576547","1.7504751945372","0.298796791","0.11517756062818","32.1313262201","-1.5259148595769","0","-0.79770463162212","0","-0.87846528529983","13","-0.44316444452315"
"4620223.02","0223.02","31269","-0.77597651444321","0.366037736","-1.9535937036002","0.693129771","2.4413696881557","116.054804629","0.24355859303201","0.873939584042","0.31262284048273","20","-0.36066052814556","13","-0.44316444452315"
"4620113.00","0113.00","46127","-0.12567978967422","0.691620112","0.59314486293152","0.494912118","1.272072755534","104.960025119","0.0096321855749426","0.760217342262","0.16814039393455","109","1.9435706411909","5","-0.77812938285424"
"4620452.00","0452.00","62106","0.57368024297375","0.66399287","0.37704175700571","0.213076923","-0.39048869664075","42.0284044741","-1.3172412254418","0.713064843495","0.10823383321184","0","-0.87846528529983","60","1.524754568172"
"4620316.00","0316.00","77771","1.259297297322","0.708978328","0.72892259966438","0.045226131","-1.3806498313997","42.8127589605","-1.3007036072754","0","-0.79770463162212","8","-0.67134338243812","7","-0.69438814827147"
"4620324.01","0324.01","39206","-0.42859428907698","0.484126984","-1.0298875562677","0.324205915","0.26506739286126","52.0520316221","-1.105899387931","0.231550042","-0.50352368651542","1","-0.85257504744211","59","1.4828839508806"
"4620283.02","0283.02","40457","-0.37384121311211","0.580851064","-0.27330193306952","0.332723949","0.31531574802752","87.1994743155","-0.36483779286642","0.883749398706","0.32508606667889","5","-0.74901409601126","46","0.93856592609261"
"4620218.00","0218.00","40687","-0.36377470034479","0.727095517","0.8706371006466","0.213660245","-0.38704764779869","130.011846492","0.53783399154683","0.809516293785","0.23077399152122","98","1.6587780247561","2","-0.9037412347284"
"4620514.01","0514.01","59195","0.44627320529691","0.614035088","-0.013733111342156","0.349635036","0.41507518850682","37.8354485727","-1.4056470481764","0.0123842291636","-0.78197064941984","0","-0.87846528529983","60","1.524754568172"
"4620223.01","0223.01","32365","-0.72800739273458","0.366883117","-1.946981047158","0.707964602","2.5288811792955","122.722568646","0.38414417933072","1.02596160671","0.50576459903833","18","-0.41244100386098","20","-0.15007012348344"
"4620290.02","0290.02","52363","0.14725400866064","0.445336008","-1.3333145286558","0.234995773","-0.26118818438215","48.9001952386","-1.1723538642385","0.104034449275","-0.6655303839","0","-0.87846528529983","60","1.524754568172"
"4620230.00","0230.00","42999","-0.2625843633098","0.763239875","1.1533619569857","0.163487738","-0.68301805027865","110.511630532","0.1266842737856","0.696844686167","0.087626360324705","62","0.72672946187841","2","-0.9037412347284"
"4620173.00","0173.00","45953","-0.13329532541993","0.835227273","1.7164547295222","0.166666667","-0.6642653717333","138.903004841","0.72529844082578","0.470938604519","-0.19938401562055","63","0.75261969973613","1","-0.94561185201979"
"4620128.00","0128.00","55274","0.27466104633748","0.82602118","1.6444437307138","0.157458564","-0.71858448221719","159.958687069","1.1692441808663","1.22452350911","0.75803459478385","38","0.10536375329329","10","-0.56877629639731"
"4620290.08","0290.08","60963","0.52365405126485","0.49506347","-0.9443412468491","0.26092233","-0.10824598617369","52.0534251383","-1.1058700065234","0.0716536331204","-0.7066697376976","0","-0.87846528529983","60","1.524754568172"
"4620001.00","0001.00","47893","-0.048386478599916","0.502242152","-0.88818886375369","0.089494163","-1.1195102545387","56.3778826147","-1.0146915562673","0","-0.79770463162212","6","-0.72312385815355","59","1.4828839508806"
"4620451.00","0451.00","65443","0.71973221299355","0.654222222","0.30061475138177","0.122222222","-0.9264456186691","26.897714456","-1.636262252862","0.885251174235","0.32699405054554","0","-0.87846528529983","60","1.524754568172"
"4620112.02","0112.02","29019","-0.8744532697757","0.629166667","0.10462764357727","0.660818713","2.2507649643214","104.418957993","-0.0017758724999577","0.743563987839","0.1469825504678","81","1.218643981175","7","-0.69438814827147"
"4620461.00","0461.00","95518","2.0360381759379","0.706004141","0.70565820547317","0.092307692","-1.1029130908666","23.672541388","-1.7042629867697","0.46365517119","-0.20863751124439","0","-0.87846528529983","60","1.524754568172"
"4620076.00","0076.00","38621","-0.45419824546343","0.633986928","0.14233221696441","0.367387033","0.51979520373175","103.87545571","-0.013235274319733","1.17703166449","0.69769690011321","66","0.83029041330927","3","-0.86187061743701"
"4620453.01","0453.01","75511","1.1603828675214","0.687277051","0.55917299663646","0.150684932","-0.75854251320199","36.1707849329","-1.4407454279623","0.262651454918","-0.46400979583614","0","-0.87846528529983","60","1.524754568172"
"4620114.00","0114.00","59406","0.45550813657476","0.755813953","1.0952756373826","0.246305419","-0.19447195514279","91.9693510297","-0.26426795975165","0.760722975613","0.16878279371902","97","1.6328877868984","10","-0.56877629639731"
"4620171.00","0171.00","39267","-0.4259244748213","0.724503311","0.85036060081359","0.175837321","-0.61016717497816","159.126487882","1.1516977874542","0.596385225013","-0.040005917225015","55","0.54549779687442","2","-0.9037412347284"
"4620515.02","0515.02","68111","0.83650376109448","0.649776453","0.26583949263069","0.355455568","0.44941082971142","35.0423357718","-1.4645380646718","0.0121179132424","-0.78230899990649","0","-0.87846528529983","60","1.524754568172"
"4620419.00","0419.00","34537","-0.63294449825361","0.503328895","-0.87968824911966","0.837972167","3.2958030183515","150.565881467","0.97120281659783","0.893899552379","0.33798168861318","30","-0.10175814956842","60","1.524754568172"
"4620181.00","0181.00","37853","-0.48781164461692","0.650326797","0.27014433955416","0.136619718","-0.84151399095866","112.271211262","0.16378392037421","0","-0.79770463162212","25","-0.23120933885699","3","-0.86187061743701"
"4620107.00","0107.00","35442","-0.59333495888654","0.709803922","0.73538048017355","0.516129032","1.3972325083835","163.200963217","1.2376055223965","1.29293756062","0.84495364760696","75","1.0633025540287","4","-0.82000000014563"
"4620103.00","0103.00","63630","0.64038183191896","0.782178218","1.301499608344","0.080745342","-1.1711200350225","130.433600819","0.5467264147316","0.752671689","0.15855375171722","23","-0.28298981457242","3","-0.86187061743701"
"4620035.00","0035.00","38860","-0.44373782567477","0.650273224","0.26972528608173","0.201492537","-0.45882563238333","145.988063676","0.87468242438305","0.384284481414","-0.30947681289338","70","0.93385136474012","3","-0.86187061743701"
"4620191.00","0191.00","42824","-0.27024366650232","0.595623216","-0.15775265281895","0.228099174","-0.30187160452245","120.093818651","0.32871864862243","0","-0.79770463162212","47","0.33837589401271","12","-0.48503506181453"
"4620028.00","0028.00","28682","-0.88920289935217","0.595441595","-0.15917331081302","0.086734694","-1.1357885152714","99.7800804343","-0.099583671290533","0","-0.79770463162212","74","1.037412316171","3","-0.86187061743701"
"4620082.00","0082.00","31183","-0.77974051486925","0.521212121","-0.73980383059633","0.20984456","-0.40955658531674","128.622036598","0.50853072911979","1.40741609009","0.99039694661491","53","0.49371732115899","8","-0.65251753098008"
"4620139.00","0139.00","43997","-0.21890445138898","0.780357143","1.2872549738769","0.174726989","-0.61671708504996","157.446523849","1.1162768085566","0.838447502372","0.26753066930754","66","0.83029041330927","2","-0.9037412347284"
"4620017.00","0017.00","35335","-0.59801807569568","0.589189189","-0.20808026852198","0.080760095","-1.171033006257","61.0462820687","-0.91626130698976","0","-0.79770463162212","13","-0.54189219314955","5","-0.77812938285424"
"4620278.00","0278.00","46662","-0.10226420562849","0.666212534","0.39440419530164","0.204387991","-0.44174518859083","171.727426225","1.4173806011152","0.563506404286","-0.081777978555337","30","-0.10175814956842","7","-0.69438814827147"
"4620421.01","0421.01","36628","-0.54142676696461","0.574391344","-0.32383052204018","0.68061089","2.3675201145602","87.8055781323","-0.35205847730794","1.95468049933","1.6856883822929","8","-0.67134338243812","43","0.81295407421845"
"4620134.00","0134.00","57210","0.35939482337024","0.906976744","2.2776864127873","0.20441989","-0.44155701462","175.669125947","1.5004888462508","1.09664447232","0.59556614702509","137","2.6684973012069","2","-0.9037412347284"
"4620240.00","0240.00","31210","-0.77855879380526","0.525139665","-0.70908218067339","0.38647343","0.63238691859229","127.713041352","0.48936513938449","0.254310788595","-0.47460649053127","28","-0.15353862528385","6","-0.73625876556285"
"4620235.00","0235.00","38880","-0.44286247673848","0.69470405","0.6172677406434","0.1232493","-0.92038682856244","109.070093142","0.096290369827993","0.602503760038","-0.032232407875693","73","1.0115220783133","2","-0.9037412347284"
"4620046.00","0046.00","33473","-0.67951306166417","0.735694823","0.93790174962627","0.206549118","-0.4289965805135","151.225470941","0.98510984340357","0.843721896531","0.27423171002063","66","0.83029041330927","2","-0.9037412347284"
